date,country,state,population,confirmed,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend,month,year
2021-04-22,Brazil,Santa Catarina,7164788,865550,1708,2412,0.9047261815453863,stable,12916,74,73,0.6886792452830188,downward,2021-04,2021
2021-04-23,Brazil,Santa Catarina,7164788,868607,3057,2323,0.8575119970468807,stable,13014,98,77,0.719626168224299,downward,2021-04,2021
2021-04-24,Brazil,Santa Catarina,7164788,871982,3375,2465,0.9032612678636863,stable,13085,71,78,0.7027027027027027,downward,2021-04,2021
2021-04-25,Brazil,Santa Catarina,7164788,873102,1120,2458,0.9605314576006252,stable,13119,34,77,0.6936936936936937,downward,2021-04,2021
2021-04-26,Brazil,Santa Catarina,7164788,874770,1668,2414,0.7951251646903821,stable,13190,71,76,0.6846846846846847,downward,2021-04,2021
2021-04-27,Brazil,Santa Catarina,7164788,878215,3445,2437,0.831740614334471,stable,13301,111,78,0.7959183673469388,stable,2021-04,2021
2021-04-28,Brazil,Santa Catarina,7164788,881152,2937,2473,0.8873340509508432,stable,13389,88,79,0.79,stable,2021-04,2021
2021-04-29,Brazil,Santa Catarina,7164788,884451,3299,2701,0.9832544594102658,stable,13461,72,78,0.8387096774193549,stable,2021-04,2021
2021-04-30,Brazil,Santa Catarina,7164788,887935,3484,2762,0.990674318507891,stable,13534,73,75,0.8620689655172413,stable,2021-04,2021
2021-05-01,Brazil,Santa Catarina,7164788,890577,2642,2657,0.9065165472534971,stable,13592,58,73,0.8795180722891566,stable,2021-05,2021
2021-05-02,Brazil,Santa Catarina,7164788,891697,1120,2657,0.866884176182708,stable,13628,36,73,0.9012345679012346,stable,2021-05,2021
2021-05-03,Brazil,Santa Catarina,7164788,893367,1670,2657,0.9921583271097835,stable,13674,46,70,0.8641975308641975,stable,2021-05,2021
2021-05-04,Brazil,Santa Catarina,7164788,896446,3079,2605,0.9749251497005988,stable,13791,117,70,0.9210526315789473,stable,2021-05,2021
2021-05-05,Brazil,Santa Catarina,7164788,899768,3322,2660,1.0075757575757576,stable,13859,68,68,0.8947368421052632,stable,2021-05,2021
2021-05-06,Brazil,Santa Catarina,7164788,903194,3426,2678,1.1102819237147596,stable,13931,72,68,0.9315068493150684,stable,2021-05,2021
2021-05-07,Brazil,Santa Catarina,7164788,906697,3503,2681,1.1541110632802412,upward,13992,61,66,0.8571428571428571,stable,2021-05,2021
2021-05-08,Brazil,Santa Catarina,7164788,909248,2551,2668,1.0823529411764705,stable,14033,41,63,0.8076923076923077,stable,2021-05,2021
2021-05-09,Brazil,Santa Catarina,7164788,910222,974,2647,1.0768917819365338,stable,14056,23,62,0.8051948051948052,stable,2021-05,2021
2021-05-10,Brazil,Santa Catarina,7164788,911947,1725,2655,1.09983429991715,stable,14095,39,61,0.8026315789473685,stable,2021-05,2021
2021-05-11,Brazil,Santa Catarina,7164788,914946,2999,2643,1.0845301600328272,stable,14185,90,57,0.7307692307692307,downward,2021-05,2021
2021-05-12,Brazil,Santa Catarina,7164788,918127,3181,2623,1.0606550748079255,stable,14243,58,55,0.6962025316455697,downward,2021-05,2021
2021-05-13,Brazil,Santa Catarina,7164788,921340,3213,2593,0.9600148093298778,stable,14294,51,52,0.6666666666666666,downward,2021-05,2021
2021-05-14,Brazil,Santa Catarina,7164788,924602,3262,2558,0.9261404779145547,stable,14351,57,52,0.6933333333333334,downward,2021-05,2021
2021-05-15,Brazil,Santa Catarina,7164788,926993,2391,2535,0.954083552879187,stable,14403,52,53,0.726027397260274,downward,2021-05,2021
2021-05-16,Brazil,Santa Catarina,7164788,928160,1167,2563,0.9646217538577343,stable,14434,31,54,0.7397260273972602,downward,2021-05,2021
2021-05-17,Brazil,Santa Catarina,7164788,929621,1461,2525,0.9503199096725631,stable,14465,31,53,0.7571428571428571,stable,2021-05,2021
2021-05-18,Brazil,Santa Catarina,7164788,933324,3703,2626,1.0080614203454894,stable,14584,119,57,0.8142857142857143,stable,2021-05,2021
2021-05-19,Brazil,Santa Catarina,7164788,936823,3499,2671,1.0041353383458647,stable,14621,37,54,0.7941176470588235,stable,2021-05,2021
2021-05-20,Brazil,Santa Catarina,7164788,940028,3205,2670,0.9970126960418223,stable,14679,58,55,0.8088235294117647,stable,2021-05,2021
2021-05-21,Brazil,Santa Catarina,7164788,943706,3678,2730,1.0182767624020888,stable,14742,63,56,0.8484848484848485,stable,2021-05,2021
2021-05-22,Brazil,Santa Catarina,7164788,946457,2751,2781,1.0423538230884557,stable,14789,47,56,0.8888888888888888,stable,2021-05,2021
2021-05-23,Brazil,Santa Catarina,7164788,947810,1353,2808,1.0608235738571967,stable,14822,33,56,0.9032258064516129,stable,2021-05,2021
2021-05-24,Brazil,Santa Catarina,7164788,949365,1555,2821,1.0625235404896423,stable,14873,51,59,0.9672131147540983,stable,2021-05,2021
2021-05-25,Brazil,Santa Catarina,7164788,953027,3662,2815,1.0650775633749527,stable,14946,73,52,0.9122807017543859,stable,2021-05,2021
2021-05-26,Brazil,Santa Catarina,7164788,956526,3499,2815,1.073198627525734,stable,15006,60,55,1.0,stable,2021-05,2021
2021-05-27,Brazil,Santa Catarina,7164788,958906,2380,2697,1.0401079830312379,stable,15073,67,57,1.0961538461538463,stable,2021-05,2021
2021-05-28,Brazil,Santa Catarina,7164788,963699,4793,2857,1.1168881939014856,stable,15142,69,58,1.1153846153846154,stable,2021-05,2021
2021-05-29,Brazil,Santa Catarina,7164788,965277,1578,2689,1.060749506903353,stable,15174,32,55,1.0377358490566038,stable,2021-05,2021
2021-05-30,Brazil,Santa Catarina,7164788,966504,1227,2671,1.0421381193913384,stable,15211,37,56,1.037037037037037,stable,2021-05,2021
2021-05-31,Brazil,Santa Catarina,7164788,968244,1740,2697,1.0681188118811882,stable,15276,65,58,1.0943396226415094,stable,2021-05,2021
2021-06-01,Brazil,Santa Catarina,7164788,972599,4355,2796,1.0647372429550648,stable,15354,78,59,1.0350877192982457,stable,2021-06,2021
2021-06-02,Brazil,Santa Catarina,7164788,975430,2831,2701,1.0112317484088356,stable,15417,63,59,1.0925925925925926,stable,2021-06,2021
2021-06-03,Brazil,Santa Catarina,7164788,978334,2904,2776,1.0397003745318352,stable,15461,44,56,1.018181818181818,stable,2021-06,2021
2021-06-04,Brazil,Santa Catarina,7164788,980219,1885,2360,0.8644688644688645,stable,15528,67,56,1.0,stable,2021-06,2021
2021-06-05,Brazil,Santa Catarina,7164788,983333,3114,2580,0.9277238403451996,stable,15572,44,57,1.0178571428571428,stable,2021-06,2021
2021-06-06,Brazil,Santa Catarina,7164788,984597,1264,2585,0.9205840455840456,stable,15605,33,57,1.0178571428571428,stable,2021-06,2021
2021-06-07,Brazil,Santa Catarina,7164788,986249,1652,2573,0.9120879120879121,stable,15663,58,56,0.9491525423728814,stable,2021-06,2021
2021-06-08,Brazil,Santa Catarina,7164788,987848,1599,2179,0.7740674955595027,stable,15747,84,57,1.0961538461538463,stable,2021-06,2021
2021-06-09,Brazil,Santa Catarina,7164788,994125,6277,2671,0.9488454706927176,stable,15798,51,55,1.0,stable,2021-06,2021
2021-06-10,Brazil,Santa Catarina,7164788,997965,3840,2805,1.0400444938820912,stable,15843,45,55,0.9649122807017544,stable,2021-06,2021
2021-06-11,Brazil,Santa Catarina,7164788,1002008,4043,3113,1.0896044802240112,stable,15895,52,53,0.9137931034482759,stable,2021-06,2021
2021-06-12,Brazil,Santa Catarina,7164788,1004794,2786,3066,1.1402008181480103,stable,15937,42,53,0.9636363636363636,stable,2021-06,2021
2021-06-13,Brazil,Santa Catarina,7164788,1006090,1296,3071,1.1497566454511419,stable,15964,27,52,0.9285714285714286,stable,2021-06,2021
2021-06-14,Brazil,Santa Catarina,7164788,1008059,1969,3116,1.1553578049684834,upward,16006,42,49,0.8448275862068966,stable,2021-06,2021
2021-06-15,Brazil,Santa Catarina,7164788,1012445,4386,3514,1.2567954220314734,upward,16082,76,48,0.8135593220338984,stable,2021-06,2021
2021-06-16,Brazil,Santa Catarina,7164788,1015723,3278,3086,1.1425398000740465,stable,16136,54,49,0.8305084745762712,stable,2021-06,2021
2021-06-17,Brazil,Santa Catarina,7164788,1018714,2991,2965,1.0680835734870318,stable,16178,42,48,0.8571428571428571,stable,2021-06,2021
2021-06-18,Brazil,Santa Catarina,7164788,1022115,3401,2873,1.2173728813559321,upward,16239,61,50,0.8928571428571429,stable,2021-06,2021
2021-06-19,Brazil,Santa Catarina,7164788,1025344,3229,2936,1.137984496124031,stable,16285,46,50,0.8771929824561403,stable,2021-06,2021
2021-06-20,Brazil,Santa Catarina,7164788,1026819,1475,2962,1.1458413926499034,stable,16328,43,52,0.9122807017543859,stable,2021-06,2021
2021-06-21,Brazil,Santa Catarina,7164788,1027760,941,2815,1.0940536338904003,stable,16374,46,53,0.9464285714285714,stable,2021-06,2021
2021-06-22,Brazil,Santa Catarina,7164788,1032128,4368,2812,1.2905002294630565,upward,16436,62,51,0.8947368421052632,stable,2021-06,2021
2021-06-23,Brazil,Santa Catarina,7164788,1035042,2914,2760,1.033320853612879,stable,16496,60,52,0.9454545454545454,stable,2021-06,2021
2021-06-24,Brazil,Santa Catarina,7164788,1038405,3363,2813,1.0028520499108735,stable,16555,59,54,0.9818181818181818,stable,2021-06,2021
2021-06-25,Brazil,Santa Catarina,7164788,1041664,3259,2793,0.8972052682300032,stable,16628,73,56,1.0566037735849056,stable,2021-06,2021
2021-06-26,Brazil,Santa Catarina,7164788,1044522,2858,2740,0.8936725375081539,stable,16673,45,56,1.0566037735849056,stable,2021-06,2021
2021-06-27,Brazil,Santa Catarina,7164788,1046141,1619,2761,0.8990556821882123,stable,16706,33,54,1.0384615384615385,stable,2021-06,2021
2021-06-28,Brazil,Santa Catarina,7164788,1047776,1635,2860,0.9178433889602053,stable,16752,46,54,1.1020408163265305,stable,2021-06,2021
2021-06-29,Brazil,Santa Catarina,7164788,1050864,3088,2677,0.7618099032441662,stable,16824,72,56,1.1666666666666667,upward,2021-06,2021
2021-06-30,Brazil,Santa Catarina,7164788,1052455,1591,2488,0.8062216461438756,stable,16861,37,53,1.0816326530612246,stable,2021-06,2021
2021-07-01,Brazil,Santa Catarina,7164788,1055369,2914,2424,0.8175379426644183,stable,16908,47,51,1.0625,stable,2021-07,2021
2021-07-02,Brazil,Santa Catarina,7164788,1058347,2978,2384,0.8297946397493908,stable,16954,46,47,0.94,stable,2021-07,2021
2021-07-03,Brazil,Santa Catarina,7164788,1060992,2645,2353,0.8014305177111717,stable,16987,33,45,0.9,stable,2021-07,2021
2021-07-04,Brazil,Santa Catarina,7164788,1062080,1088,2277,0.7687373396353815,stable,17014,27,44,0.8461538461538461,stable,2021-07,2021
2021-07-05,Brazil,Santa Catarina,7164788,1063393,1313,2231,0.7925399644760213,stable,17064,50,45,0.8490566037735849,stable,2021-07,2021
2021-07-06,Brazil,Santa Catarina,7164788,1066484,3091,2232,0.7937411095305832,stable,17146,82,46,0.9019607843137255,stable,2021-07,2021
2021-07-07,Brazil,Santa Catarina,7164788,1068822,2338,2339,0.847463768115942,stable,17176,30,45,0.8653846153846154,stable,2021-07,2021
2021-07-08,Brazil,Santa Catarina,7164788,1071810,2988,2349,0.8350515463917526,stable,17222,46,45,0.8333333333333334,stable,2021-07,2021
2021-07-09,Brazil,Santa Catarina,7164788,1074422,2612,2297,0.8224131757966344,stable,17252,30,43,0.7678571428571429,stable,2021-07,2021
2021-07-10,Brazil,Santa Catarina,7164788,1077091,2669,2300,0.8394160583941606,stable,17301,49,45,0.8035714285714286,stable,2021-07,2021
2021-07-11,Brazil,Santa Catarina,7164788,1078056,965,2283,0.8268743208982253,stable,17318,17,44,0.8148148148148148,stable,2021-07,2021
2021-07-12,Brazil,Santa Catarina,7164788,1079089,1033,2243,0.7842657342657343,stable,17356,38,42,0.7777777777777778,stable,2021-07,2021
2021-07-13,Brazil,Santa Catarina,7164788,1081566,2477,2155,0.8050056032872619,stable,17410,54,38,0.6785714285714286,downward,2021-07,2021
2021-07-14,Brazil,Santa Catarina,7164788,1084339,2773,2217,0.8910771704180064,stable,17445,35,39,0.7358490566037735,downward,2021-07,2021
2021-07-15,Brazil,Santa Catarina,7164788,1086728,2389,2132,0.8795379537953796,stable,17474,29,36,0.7058823529411765,downward,2021-07,2021
2021-07-16,Brazil,Santa Catarina,7164788,1088880,2152,2066,0.8666107382550335,stable,17520,46,39,0.8297872340425532,stable,2021-07,2021
2021-07-17,Brazil,Santa Catarina,7164788,1090805,1925,1960,0.832979175520612,stable,17546,26,35,0.7777777777777778,stable,2021-07,2021
2021-07-18,Brazil,Santa Catarina,7164788,1091516,711,1923,0.8445322793148881,stable,17571,25,37,0.8409090909090909,stable,2021-07,2021
2021-07-19,Brazil,Santa Catarina,7164788,1092280,764,1885,0.8449125952487674,stable,17599,28,35,0.7777777777777778,stable,2021-07,2021
2021-07-20,Brazil,Santa Catarina,7164788,1093968,1688,1772,0.7939068100358423,stable,17652,53,35,0.7608695652173914,stable,2021-07,2021
2021-07-21,Brazil,Santa Catarina,7164788,1096616,2648,1754,0.7498931167165456,downward,17679,27,34,0.7555555555555555,stable,2021-07,2021
2021-07-22,Brazil,Santa Catarina,7164788,1098579,1963,1693,0.7207322264793529,downward,17707,28,34,0.7555555555555555,stable,2021-07,2021
2021-07-23,Brazil,Santa Catarina,7164788,1100959,2380,1726,0.7514148889856335,stable,17726,19,30,0.6976744186046512,downward,2021-07,2021
2021-07-24,Brazil,Santa Catarina,7164788,1102663,1704,1694,0.7365217391304347,downward,17771,45,33,0.7333333333333333,downward,2021-07,2021
2021-07-25,Brazil,Santa Catarina,7164788,1103428,765,1702,0.7455102934734997,downward,17794,23,32,0.7272727272727273,downward,2021-07,2021
2021-07-26,Brazil,Santa Catarina,7164788,1104454,1026,1740,0.7757467677218012,stable,17822,28,32,0.7619047619047619,stable,2021-07,2021
2021-07-27,Brazil,Santa Catarina,7164788,1106804,2350,1834,0.8510440835266821,stable,17871,49,32,0.8421052631578947,stable,2021-07,2021
2021-07-28,Brazil,Santa Catarina,7164788,1108855,2051,1749,0.7889039242219216,stable,17902,31,32,0.8205128205128205,stable,2021-07,2021
2021-07-29,Brazil,Santa Catarina,7164788,1110742,1887,1738,0.8151969981238274,stable,17932,30,33,0.9166666666666666,stable,2021-07,2021
2021-07-30,Brazil,Santa Catarina,7164788,1112332,1590,1625,0.7865440464666021,stable,17960,28,34,0.8717948717948718,stable,2021-07,2021
2021-07-31,Brazil,Santa Catarina,7164788,1113757,1425,1585,0.8086734693877551,stable,17978,18,30,0.8571428571428571,stable,2021-07,2021
2021-08-01,Brazil,Santa Catarina,7164788,1114412,655,1570,0.8164326573062922,stable,17995,17,29,0.7837837837837838,stable,2021-08,2021
2021-08-02,Brazil,Santa Catarina,7164788,1115302,890,1550,0.8222811671087533,stable,18023,28,29,0.8285714285714286,stable,2021-08,2021
2021-08-03,Brazil,Santa Catarina,7164788,1116810,1508,1430,0.8069977426636569,stable,18067,44,28,0.8,stable,2021-08,2021
2021-08-04,Brazil,Santa Catarina,7164788,1118520,1710,1381,0.7873432155074116,stable,18092,25,28,0.8235294117647058,stable,2021-08,2021
2021-08-05,Brazil,Santa Catarina,7164788,1120003,1483,1323,0.7814530419373893,stable,18117,25,27,0.7941176470588235,stable,2021-08,2021
2021-08-06,Brazil,Santa Catarina,7164788,1121820,1817,1356,0.7856315179606026,stable,18149,32,27,0.9,stable,2021-08,2021
2021-08-07,Brazil,Santa Catarina,7164788,1123341,1521,1370,0.8087367178276269,stable,18170,21,28,0.8484848484848485,stable,2021-08,2021
2021-08-08,Brazil,Santa Catarina,7164788,1123885,544,1354,0.7955346650998825,stable,18178,8,27,0.84375,stable,2021-08,2021
2021-08-09,Brazil,Santa Catarina,7164788,1124632,747,1333,0.7660919540229885,stable,18204,26,26,0.8125,stable,2021-08,2021
2021-08-10,Brazil,Santa Catarina,7164788,1126670,2038,1409,0.7682660850599782,stable,18245,41,26,0.8125,stable,2021-08,2021
2021-08-11,Brazil,Santa Catarina,7164788,1128471,1801,1422,0.8130360205831904,stable,18265,20,25,0.78125,stable,2021-08,2021
2021-08-12,Brazil,Santa Catarina,7164788,1130282,1811,1469,0.8452243958573072,stable,18290,25,25,0.7575757575757576,stable,2021-08,2021
2021-08-13,Brazil,Santa Catarina,7164788,1131807,1525,1427,0.8781538461538462,stable,18311,21,24,0.7058823529411765,downward,2021-08,2021
2021-08-14,Brazil,Santa Catarina,7164788,1133146,1339,1401,0.8839116719242902,stable,18328,17,23,0.7666666666666667,stable,2021-08,2021
2021-08-15,Brazil,Santa Catarina,7164788,1133790,644,1415,0.9012738853503185,stable,18334,6,23,0.7931034482758621,stable,2021-08,2021
2021-08-16,Brazil,Santa Catarina,7164788,1134696,906,1438,0.927741935483871,stable,18365,31,23,0.7931034482758621,stable,2021-08,2021
2021-08-17,Brazil,Santa Catarina,7164788,1136726,2030,1437,1.004895104895105,stable,18405,40,23,0.8214285714285714,stable,2021-08,2021
2021-08-18,Brazil,Santa Catarina,7164788,1138221,1495,1393,1.0086893555394643,stable,18432,27,24,0.8571428571428571,stable,2021-08,2021
2021-08-19,Brazil,Santa Catarina,7164788,1139900,1679,1374,1.038548752834467,stable,18453,21,24,0.8888888888888888,stable,2021-08,2021
2021-08-20,Brazil,Santa Catarina,7164788,1142067,2167,1466,1.0811209439528024,stable,18477,24,24,0.8888888888888888,stable,2021-08,2021
2021-08-21,Brazil,Santa Catarina,7164788,1143649,1582,1501,1.0956204379562045,stable,18494,17,24,0.8571428571428571,stable,2021-08,2021
2021-08-22,Brazil,Santa Catarina,7164788,1144220,571,1490,1.1004431314623337,stable,18503,9,25,0.9259259259259259,stable,2021-08,2021
2021-08-23,Brazil,Santa Catarina,7164788,1145063,843,1481,1.1110277569392348,stable,18530,27,24,0.9230769230769231,stable,2021-08,2021
2021-08-24,Brazil,Santa Catarina,7164788,1147023,1960,1471,1.0440028388928317,stable,18558,28,22,0.8461538461538461,stable,2021-08,2021
2021-08-25,Brazil,Santa Catarina,7164788,1148649,1626,1490,1.0478199718706047,stable,18581,23,22,0.88,stable,2021-08,2021
2021-08-26,Brazil,Santa Catarina,7164788,1150649,2000,1536,1.0456092579986385,stable,18607,26,22,0.88,stable,2021-08,2021
2021-08-27,Brazil,Santa Catarina,7164788,1152212,1563,1450,1.0161177295024526,stable,18628,21,22,0.9166666666666666,stable,2021-08,2021
2021-08-28,Brazil,Santa Catarina,7164788,1153610,1398,1423,1.0157030692362599,stable,18640,12,21,0.9130434782608695,stable,2021-08,2021
2021-08-29,Brazil,Santa Catarina,7164788,1154131,521,1416,1.0007067137809187,stable,18646,6,21,0.9130434782608695,stable,2021-08,2021
2021-08-30,Brazil,Santa Catarina,7164788,1154865,734,1401,0.9742698191933241,stable,18666,20,20,0.8695652173913043,stable,2021-08,2021
2021-08-31,Brazil,Santa Catarina,7164788,1156369,1504,1336,0.929714683368128,stable,18703,37,21,0.9130434782608695,stable,2021-08,2021
2021-09-01,Brazil,Santa Catarina,7164788,1157666,1297,1289,0.9253409906676239,stable,18724,21,21,0.875,stable,2021-09,2021
2021-09-02,Brazil,Santa Catarina,7164788,1158903,1237,1180,0.858806404657933,stable,18754,30,21,0.875,stable,2021-09,2021
2021-09-03,Brazil,Santa Catarina,7164788,1160164,1261,1136,0.7748976807639836,stable,18774,20,21,0.875,stable,2021-09,2021
2021-09-04,Brazil,Santa Catarina,7164788,1161207,1043,1086,0.7235176548967355,downward,18788,14,22,0.9166666666666666,stable,2021-09,2021
2021-09-05,Brazil,Santa Catarina,7164788,1161674,467,1078,0.723489932885906,downward,18792,4,21,0.84,stable,2021-09,2021
2021-09-06,Brazil,Santa Catarina,7164788,1162499,825,1091,0.736664415935179,downward,18813,21,21,0.875,stable,2021-09,2021
2021-09-07,Brazil,Santa Catarina,7164788,1163834,1335,1067,0.7253569000679809,downward,18831,18,19,0.8636363636363636,stable,2021-09,2021
2021-09-08,Brazil,Santa Catarina,7164788,1164514,680,979,0.6570469798657718,downward,18853,22,19,0.8636363636363636,stable,2021-09,2021
2021-09-09,Brazil,Santa Catarina,7164788,1166156,1642,1037,0.6751302083333334,downward,18879,26,18,0.8181818181818182,stable,2021-09,2021
2021-09-10,Brazil,Santa Catarina,7164788,1166453,297,899,0.62,downward,18907,28,19,0.8636363636363636,stable,2021-09,2021
2021-09-11,Brazil,Santa Catarina,7164788,1166654,201,779,0.5474349964862966,downward,18925,18,20,0.9523809523809523,stable,2021-09,2021
2021-09-12,Brazil,Santa Catarina,7164788,1166871,217,743,0.5247175141242938,downward,18936,11,21,1.0,stable,2021-09,2021
2021-09-13,Brazil,Santa Catarina,7164788,1167047,176,650,0.46395431834404,downward,18953,17,20,1.0,stable,2021-09,2021
2021-09-14,Brazil,Santa Catarina,7164788,1167468,421,520,0.38922155688622756,downward,18982,29,22,1.0476190476190477,stable,2021-09,2021
2021-09-15,Brazil,Santa Catarina,7164788,1167725,257,459,0.3560899922420481,downward,19010,28,23,1.0952380952380953,stable,2021-09,2021
2021-09-16,Brazil,Santa Catarina,7164788,1168139,414,284,0.24067796610169492,downward,19033,23,22,1.0476190476190477,stable,2021-09,2021
2021-09-17,Brazil,Santa Catarina,7164788,1168503,364,293,0.2579225352112676,downward,19055,22,22,1.0476190476190477,stable,2021-09,2021
2021-09-18,Brazil,Santa Catarina,7164788,1168817,314,309,0.2845303867403315,downward,19067,12,21,0.9545454545454546,stable,2021-09,2021
2021-09-19,Brazil,Santa Catarina,7164788,1169031,214,309,0.28664192949907236,downward,19075,8,20,0.9523809523809523,stable,2021-09,2021
2021-09-20,Brazil,Santa Catarina,7164788,1169331,300,327,0.2997250229147571,downward,19098,23,21,1.0,stable,2021-09,2021
2021-09-21,Brazil,Santa Catarina,7164788,1169652,321,312,0.2924086223055295,downward,19119,21,20,1.0526315789473684,stable,2021-09,2021
2021-09-22,Brazil,Santa Catarina,7164788,1184733,15081,2430,2.4821246169560776,upward,19146,27,20,1.0526315789473684,stable,2021-09,2021
2021-09-23,Brazil,Santa Catarina,7164788,1185864,1131,2533,2.442622950819672,upward,19160,14,19,1.0555555555555556,stable,2021-09,2021
2021-09-24,Brazil,Santa Catarina,7164788,1186988,1124,2641,2.9377085650723025,upward,19171,11,17,0.8947368421052632,stable,2021-09,2021
2021-09-25,Brazil,Santa Catarina,7164788,1188208,1220,2771,3.557124518613607,upward,19186,15,17,0.85,stable,2021-09,2021
2021-09-26,Brazil,Santa Catarina,7164788,1188580,372,2793,3.7590847913862717,upward,19199,13,18,0.8571428571428571,stable,2021-09,2021
2021-09-27,Brazil,Santa Catarina,7164788,1188881,301,2793,4.296923076923077,upward,19214,15,17,0.85,stable,2021-09,2021
2021-09-28,Brazil,Santa Catarina,7164788,1190110,1229,2923,5.621153846153846,upward,19242,28,18,0.8181818181818182,stable,2021-09,2021
2021-09-29,Brazil,Santa Catarina,7164788,1191300,1190,939,2.045751633986928,upward,19265,23,17,0.7391304347826086,downward,2021-09,2021
2021-09-30,Brazil,Santa Catarina,7164788,1192421,1121,937,3.2992957746478875,upward,19276,11,17,0.7727272727272727,stable,2021-09,2021
2021-10-01,Brazil,Santa Catarina,7164788,1193381,960,914,3.1194539249146755,upward,19291,15,18,0.8181818181818182,stable,2021-10,2021
2021-10-02,Brazil,Santa Catarina,7164788,1194325,944,874,2.8284789644012944,upward,19306,15,18,0.8571428571428571,stable,2021-10,2021
2021-10-03,Brazil,Santa Catarina,7164788,1194687,362,873,2.825242718446602,upward,19313,7,17,0.85,stable,2021-10,2021
2021-10-04,Brazil,Santa Catarina,7164788,1195124,437,892,2.72782874617737,upward,19324,11,16,0.7619047619047619,stable,2021-10,2021
2021-10-05,Brazil,Santa Catarina,7164788,1196390,1266,898,2.878205128205128,upward,19346,22,15,0.75,stable,2021-10,2021
2021-10-06,Brazil,Santa Catarina,7164788,1197398,1008,872,0.3588477366255144,downward,19360,14,14,0.7,downward,2021-10,2021
2021-10-07,Brazil,Santa Catarina,7164788,1198432,1034,859,0.3391235688906435,downward,19374,14,14,0.7368421052631579,downward,2021-10,2021
2021-10-08,Brazil,Santa Catarina,7164788,1199572,1140,885,0.33510034078000756,downward,19387,13,14,0.8235294117647058,stable,2021-10,2021
2021-10-09,Brazil,Santa Catarina,7164788,1200432,860,873,0.31504871887405267,downward,19397,10,13,0.7647058823529411,stable,2021-10,2021
2021-10-10,Brazil,Santa Catarina,7164788,1200905,473,889,0.3182957393483709,downward,19400,3,13,0.7222222222222222,downward,2021-10,2021
2021-10-11,Brazil,Santa Catarina,7164788,1201201,296,869,0.31113498030791265,downward,19412,12,13,0.7647058823529411,stable,2021-10,2021
2021-10-12,Brazil,Santa Catarina,7164788,1201887,686,786,0.2689018132056107,downward,19418,6,11,0.6111111111111112,downward,2021-10,2021
2021-10-13,Brazil,Santa Catarina,7164788,1202269,382,696,0.7412140575079872,downward,19431,13,11,0.6470588235294118,downward,2021-10,2021
2021-10-14,Brazil,Santa Catarina,7164788,1203243,974,688,0.7342582710779082,downward,19457,26,12,0.7058823529411765,downward,2021-10,2021
2021-10-15,Brazil,Santa Catarina,7164788,1204332,1089,680,0.7439824945295405,downward,19475,18,13,0.7222222222222222,downward,2021-10,2021
2021-10-16,Brazil,Santa Catarina,7164788,1205368,1036,706,0.8077803203661327,stable,19489,14,14,0.7777777777777778,stable,2021-10,2021
2021-10-17,Brazil,Santa Catarina,7164788,1205855,487,708,0.8109965635738832,stable,19492,3,14,0.8235294117647058,stable,2021-10,2021
2021-10-18,Brazil,Santa Catarina,7164788,1206243,388,721,0.8082959641255605,stable,19500,8,13,0.8125,stable,2021-10,2021
2021-10-19,Brazil,Santa Catarina,7164788,1207332,1089,778,0.8663697104677061,stable,19515,15,14,0.9333333333333333,stable,2021-10,2021
2021-10-20,Brazil,Santa Catarina,7164788,1208448,1116,883,1.0126146788990826,stable,19531,16,15,1.0714285714285714,stable,2021-10,2021
2021-10-21,Brazil,Santa Catarina,7164788,1209470,1022,890,1.0360884749708963,stable,19549,18,14,1.0,stable,2021-10,2021
2021-10-22,Brazil,Santa Catarina,7164788,1209712,242,769,0.8689265536723164,stable,19555,6,12,0.8571428571428571,stable,2021-10,2021
2021-10-23,Brazil,Santa Catarina,7164788,1211225,1513,837,0.9587628865979382,stable,19570,15,12,0.9230769230769231,stable,2021-10,2021
2021-10-24,Brazil,Santa Catarina,7164788,1211401,176,793,0.8920134983127109,stable,19572,2,12,0.9230769230769231,stable,2021-10,2021
2021-10-25,Brazil,Santa Catarina,7164788,1211707,306,781,0.8987341772151899,stable,19582,10,12,0.9230769230769231,stable,2021-10,2021
2021-10-26,Brazil,Santa Catarina,7164788,1212748,1041,774,0.9847328244274809,stable,19598,16,12,1.0909090909090908,stable,2021-10,2021
2021-10-27,Brazil,Santa Catarina,7164788,1213774,1026,761,1.0933908045977012,stable,19610,12,12,1.0909090909090908,stable,2021-10,2021
2021-10-28,Brazil,Santa Catarina,7164788,1214738,964,753,1.0944767441860466,stable,19626,16,11,0.9166666666666666,stable,2021-10,2021
2021-10-29,Brazil,Santa Catarina,7164788,1215514,776,829,1.2191176470588236,upward,19640,14,13,1.0,stable,2021-10,2021
2021-10-30,Brazil,Santa Catarina,7164788,1216323,809,729,1.0325779036827196,stable,19656,16,13,0.9285714285714286,stable,2021-10,2021
2021-10-31,Brazil,Santa Catarina,7164788,1216691,368,756,1.0677966101694916,stable,19663,7,13,0.9285714285714286,stable,2021-10,2021
2021-11-01,Brazil,Santa Catarina,7164788,1217010,319,758,1.0513176144244105,stable,19673,10,13,1.0,stable,2021-11,2021
